station_id,stationname,date,daytype,rides
41280,Jefferson Park,2/4/2017,A,"3,046"
41290,Kimball,2/4/2017,A,"2,366"
41300,Loyola,2/4/2017,A,"4,093"
41310,Paulina,2/4/2017,A,"1,421"
41320,Belmont-North Main,2/4/2017,A,"8,358"
41330,Montrose-O'Hare,2/4/2017,A,"1,018"
41340,LaSalle,2/4/2017,A,"1,022"
41350,Oak Park-Lake,2/4/2017,A,641
41360,California-Lake,2/4/2017,A,516
41380,Bryn Mawr,2/4/2017,A,"3,112"
41400,Roosevelt,2/4/2017,A,"7,551"
41410,Chicago/Milwaukee,2/4/2017,A,"1,644"
41420,Addison-North Main,2/4/2017,A,"3,829"
41430,87th,2/4/2017,A,"2,787"
41440,Addison-Brown,2/4/2017,A,"1,123"
41450,Chicago/State,2/4/2017,A,"10,132"
41460,Irving Park-Brown,2/4/2017,A,"1,491"
41480,Western-Brown,2/4/2017,A,"2,334"
41490,Harrison,2/4/2017,A,"2,852"
41500,Montrose-Brown,2/4/2017,A,"1,401"
41510,Morgan-Lake,2/4/2017,A,"1,482"
41660,Lake/State,2/4/2017,A,"10,309"
41670,Conservatory,2/4/2017,A,532
41680,Oakton-Skokie,2/4/2017,A,342
41690,Cermak-McCormick Place,2/4/2017,A,545
40010,Austin-Forest Park,2/5/2017,U,649
40020,Harlem-Lake,2/5/2017,U,"1,444"
40030,Pulaski-Lake,2/5/2017,U,712
40040,Quincy/Wells,2/5/2017,U,935
40050,Davis,2/5/2017,U,"1,551"
40060,Belmont-O'Hare,2/5/2017,U,"2,140"
40070,Jackson/Dearborn,2/5/2017,U,"1,711"
40080,Sheridan,2/5/2017,U,"2,463"
40090,Damen-Brown,2/5/2017,U,"1,010"
40100,Morse,2/5/2017,U,"2,510"
40120,35th/Archer,2/5/2017,U,921
40130,51st,2/5/2017,U,472
40140,Dempster-Skokie,2/5/2017,U,591
40150,Pulaski-Cermak,2/5/2017,U,526
40160,LaSalle/Van Buren,2/5/2017,U,315
40170,Ashland-Lake,2/5/2017,U,647
40180,Oak Park-Forest Park,2/5/2017,U,440
40190,Sox-35th-Dan Ryan,2/5/2017,U,"2,057"
40200,Randolph/Wabash,2/5/2017,U,"2,480"
40210,Damen-Cermak,2/5/2017,U,596
40220,Western-Forest Park,2/5/2017,U,639
40230,Cumberland,2/5/2017,U,"1,104"
40240,79th,2/5/2017,U,"3,676"
40250,Kedzie-Homan-Forest Park,2/5/2017,U,"1,062"
40260,State/Lake,2/5/2017,U,"3,099"
40270,Main,2/5/2017,U,536
40280,Central-Lake,2/5/2017,U,"1,051"
40290,Ashland/63rd,2/5/2017,U,562
40300,Indiana,2/5/2017,U,331
40310,Western-Orange,2/5/2017,U,"1,281"
40320,Division/Milwaukee,2/5/2017,U,"2,120"
40330,Grand/State,2/5/2017,U,"6,562"
40340,Berwyn,2/5/2017,U,"1,864"
40350,UIC-Halsted,2/5/2017,U,"1,379"
40360,Southport,2/5/2017,U,"1,283"
40370,Washington/Dearborn,2/5/2017,U,"3,486"
40380,Clark/Lake,2/5/2017,U,"3,552"
40390,Forest Park,2/5/2017,U,"1,161"
40400,Noyes,2/5/2017,U,377
40420,Cicero-Cermak,2/5/2017,U,609
40430,Clinton-Forest Park,2/5/2017,U,"1,073"
40440,California-Cermak,2/5/2017,U,569
40450,95th/Dan Ryan,2/5/2017,U,"4,748"
40460,Merchandise Mart,2/5/2017,U,"1,014"
40470,Racine,2/5/2017,U,480
40480,Cicero-Lake,2/5/2017,U,687
40490,Grand/Milwaukee,2/5/2017,U,982
40510,Garfield-South Elevated,2/5/2017,U,543
40520,Foster,2/5/2017,U,375
40530,Diversey,2/5/2017,U,"1,898"
40540,Wilson,2/5/2017,U,"2,576"
40550,Irving Park-O'Hare,2/5/2017,U,"1,575"
40560,Jackson/State,2/5/2017,U,"2,442"
40570,California/Milwaukee,2/5/2017,U,"2,089"
40580,54th/Cermak,2/5/2017,U,744
40590,Damen/Milwaukee,2/5/2017,U,"2,878"
40600,Kostner,2/5/2017,U,170
40610,Ridgeland,2/5/2017,U,273
40630,Clark/Division,2/5/2017,U,"4,431"
40640,Madison/Wabash,2/5/2017,U,0
40650,North/Clybourn,2/5/2017,U,"3,659"
40660,Armitage,2/5/2017,U,"1,468"
40670,Western/Milwaukee,2/5/2017,U,"1,645"
40680,Adams/Wabash,2/5/2017,U,"2,311"
40690,Dempster,2/5/2017,U,517
40700,Laramie,2/5/2017,U,594
40710,Chicago/Franklin,2/5/2017,U,"1,432"
40720,East 63rd-Cottage Grove,2/5/2017,U,479
40730,Washington/Wells,2/5/2017,U,809
40740,Western-Cermak,2/5/2017,U,450
40750,Harlem-O'Hare,2/5/2017,U,855
40760,Granville,2/5/2017,U,"2,396"
40770,Lawrence,2/5/2017,U,"2,088"
40780,Central Park,2/5/2017,U,529
40790,Monroe/Dearborn,2/5/2017,U,"1,643"
40800,Sedgwick,2/5/2017,U,"1,545"
40810,Medical Center,2/5/2017,U,621
40820,Rosemont,2/5/2017,U,"2,020"
40830,18th,2/5/2017,U,844
40840,South Boulevard,2/5/2017,U,269
40850,Library,2/5/2017,U,"1,122"
40870,Francisco,2/5/2017,U,518
40880,Thorndale,2/5/2017,U,"1,536"
40890,O'Hare Airport,2/5/2017,U,"8,153"
40900,Howard,2/5/2017,U,"2,894"
40910,63rd-Dan Ryan,2/5/2017,U,"1,707"
40920,Pulaski-Forest Park,2/5/2017,U,"1,023"
40930,Midway Airport,2/5/2017,U,"2,738"
40940,Halsted/63rd,2/5/2017,U,265
40960,Pulaski-Orange,2/5/2017,U,"1,293"
40970,Cicero-Forest Park,2/5/2017,U,726
40980,Harlem-Forest Park,2/5/2017,U,408
40990,69th,2/5/2017,U,"2,824"
41000,Cermak-Chinatown,2/5/2017,U,"5,869"
41010,Rockwell,2/5/2017,U,586
41020,Logan Square,2/5/2017,U,"2,781"
41030,Polk,2/5/2017,U,506
41040,Kedzie-Cermak,2/5/2017,U,465
41050,Linden,2/5/2017,U,267
41060,Ashland-Orange,2/5/2017,U,584
41070,Kedzie-Lake,2/5/2017,U,631
41080,47th-South Elevated,2/5/2017,U,494
41090,Monroe/State,2/5/2017,U,"2,754"
41120,35-Bronzeville-IIT,2/5/2017,U,677
41130,Halsted-Orange,2/5/2017,U,802
41140,King Drive,2/5/2017,U,281
41150,Kedzie-Midway,2/5/2017,U,"1,104"
41160,Clinton-Lake,2/5/2017,U,844
41170,Garfield-Dan Ryan,2/5/2017,U,"1,613"
41180,Kedzie-Brown,2/5/2017,U,948
41190,Jarvis,2/5/2017,U,948
41200,Argyle,2/5/2017,U,"1,805"
41210,Wellington,2/5/2017,U,928
41220,Fullerton,2/5/2017,U,"5,870"
41230,47th-Dan Ryan,2/5/2017,U,"1,496"
41240,Addison-O'Hare,2/5/2017,U,813
41250,Central-Evanston,2/5/2017,U,270
41260,Austin-Lake,2/5/2017,U,708
41270,43rd,2/5/2017,U,396
41280,Jefferson Park,2/5/2017,U,"2,462"
41290,Kimball,2/5/2017,U,"1,658"
41300,Loyola,2/5/2017,U,"2,922"
41310,Paulina,2/5/2017,U,"1,040"
41320,Belmont-North Main,2/5/2017,U,"6,626"
41330,Montrose-O'Hare,2/5/2017,U,857
41340,LaSalle,2/5/2017,U,887
41350,Oak Park-Lake,2/5/2017,U,418
41360,California-Lake,2/5/2017,U,428
41380,Bryn Mawr,2/5/2017,U,"2,290"
41400,Roosevelt,2/5/2017,U,"5,962"
41410,Chicago/Milwaukee,2/5/2017,U,"1,284"
41420,Addison-North Main,2/5/2017,U,"3,175"
41430,87th,2/5/2017,U,"2,227"
41440,Addison-Brown,2/5/2017,U,782
41450,Chicago/State,2/5/2017,U,"7,200"
41460,Irving Park-Brown,2/5/2017,U,"1,041"
41480,Western-Brown,2/5/2017,U,"1,631"
41490,Harrison,2/5/2017,U,"2,253"
41500,Montrose-Brown,2/5/2017,U,994
41510,Morgan-Lake,2/5/2017,U,946
41660,Lake/State,2/5/2017,U,"7,298"
41670,Conservatory,2/5/2017,U,372
41680,Oakton-Skokie,2/5/2017,U,299
41690,Cermak-McCormick Place,2/5/2017,U,533
40010,Austin-Forest Park,2/6/2017,W,"1,959"
40020,Harlem-Lake,2/6/2017,W,"3,457"
40030,Pulaski-Lake,2/6/2017,W,"1,486"
40040,Quincy/Wells,2/6/2017,W,"7,908"
40050,Davis,2/6/2017,W,"3,427"
40060,Belmont-O'Hare,2/6/2017,W,"5,397"
40070,Jackson/Dearborn,2/6/2017,W,"7,518"
40080,Sheridan,2/6/2017,W,"5,282"
40090,Damen-Brown,2/6/2017,W,"2,892"
40100,Morse,2/6/2017,W,"4,599"
40120,35th/Archer,2/6/2017,W,"3,165"
40130,51st,2/6/2017,W,926
40140,Dempster-Skokie,2/6/2017,W,"1,781"
40150,Pulaski-Cermak,2/6/2017,W,"1,113"
40160,LaSalle/Van Buren,2/6/2017,W,"2,857"
40170,Ashland-Lake,2/6/2017,W,"2,226"
40180,Oak Park-Forest Park,2/6/2017,W,"1,855"
40190,Sox-35th-Dan Ryan,2/6/2017,W,"4,296"
40200,Randolph/Wabash,2/6/2017,W,"8,747"
40210,Damen-Cermak,2/6/2017,W,"1,535"
40220,Western-Forest Park,2/6/2017,W,"1,704"
40230,Cumberland,2/6/2017,W,"4,277"
40240,79th,2/6/2017,W,"6,803"
40250,Kedzie-Homan-Forest Park,2/6/2017,W,"1,995"
40260,State/Lake,2/6/2017,W,"9,542"
40270,Main,2/6/2017,W,"1,124"
40280,Central-Lake,2/6/2017,W,"2,011"
40290,Ashland/63rd,2/6/2017,W,"1,085"
40300,Indiana,2/6/2017,W,876
40310,Western-Orange,2/6/2017,W,"3,784"
40320,Division/Milwaukee,2/6/2017,W,"6,082"
40330,Grand/State,2/6/2017,W,"9,514"
40340,Berwyn,2/6/2017,W,"3,381"
40350,UIC-Halsted,2/6/2017,W,"7,089"
40360,Southport,2/6/2017,W,"3,365"
40370,Washington/Dearborn,2/6/2017,W,"12,092"
40380,Clark/Lake,2/6/2017,W,"20,137"
40390,Forest Park,2/6/2017,W,"3,297"
40400,Noyes,2/6/2017,W,887
40420,Cicero-Cermak,2/6/2017,W,"1,235"
40430,Clinton-Forest Park,2/6/2017,W,"3,789"
40440,California-Cermak,2/6/2017,W,"1,407"
40450,95th/Dan Ryan,2/6/2017,W,"10,413"
40460,Merchandise Mart,2/6/2017,W,"8,124"
40470,Racine,2/6/2017,W,"2,208"
40480,Cicero-Lake,2/6/2017,W,"1,234"
40490,Grand/Milwaukee,2/6/2017,W,"2,463"
40510,Garfield-South Elevated,2/6/2017,W,"1,249"
40520,Foster,2/6/2017,W,843
40530,Diversey,2/6/2017,W,"5,373"
40540,Wilson,2/6/2017,W,"5,878"
40550,Irving Park-O'Hare,2/6/2017,W,"4,009"
40560,Jackson/State,2/6/2017,W,"11,950"
40570,California/Milwaukee,2/6/2017,W,"5,592"
40580,54th/Cermak,2/6/2017,W,"2,041"
40590,Damen/Milwaukee,2/6/2017,W,"6,059"
40600,Kostner,2/6/2017,W,492
40610,Ridgeland,2/6/2017,W,"1,317"
40630,Clark/Division,2/6/2017,W,"7,435"
40640,Madison/Wabash,2/6/2017,W,0
40650,North/Clybourn,2/6/2017,W,"5,532"
40660,Armitage,2/6/2017,W,"4,305"
40670,Western/Milwaukee,2/6/2017,W,"4,728"
40680,Adams/Wabash,2/6/2017,W,"9,034"
40690,Dempster,2/6/2017,W,802
40700,Laramie,2/6/2017,W,"1,197"
40710,Chicago/Franklin,2/6/2017,W,"6,442"
40720,East 63rd-Cottage Grove,2/6/2017,W,"1,094"
40730,Washington/Wells,2/6/2017,W,"8,037"
40740,Western-Cermak,2/6/2017,W,"1,122"
40750,Harlem-O'Hare,2/6/2017,W,"2,935"
40760,Granville,2/6/2017,W,"3,921"
40770,Lawrence,2/6/2017,W,"3,430"
40780,Central Park,2/6/2017,W,"1,192"
40790,Monroe/Dearborn,2/6/2017,W,"8,177"
40800,Sedgwick,2/6/2017,W,"3,723"
40810,Medical Center,2/6/2017,W,"2,916"
40820,Rosemont,2/6/2017,W,"5,556"
40830,18th,2/6/2017,W,"1,736"
40840,South Boulevard,2/6/2017,W,770
40850,Library,2/6/2017,W,"3,774"
40870,Francisco,2/6/2017,W,"1,570"
40880,Thorndale,2/6/2017,W,"3,252"
40890,O'Hare Airport,2/6/2017,W,"9,409"
40900,Howard,2/6/2017,W,"5,526"
40910,63rd-Dan Ryan,2/6/2017,W,"3,181"
40920,Pulaski-Forest Park,2/6/2017,W,"1,726"
40930,Midway Airport,2/6/2017,W,"8,259"
40940,Halsted/63rd,2/6/2017,W,721
40960,Pulaski-Orange,2/6/2017,W,"5,168"
40970,Cicero-Forest Park,2/6/2017,W,"1,459"
40980,Harlem-Forest Park,2/6/2017,W,"1,127"
40990,69th,2/6/2017,W,"5,276"
41000,Cermak-Chinatown,2/6/2017,W,"3,639"
41010,Rockwell,2/6/2017,W,"1,845"
41020,Logan Square,2/6/2017,W,"6,929"
41030,Polk,2/6/2017,W,"3,389"
41040,Kedzie-Cermak,2/6/2017,W,978
41050,Linden,2/6/2017,W,799
41060,Ashland-Orange,2/6/2017,W,"1,543"
41070,Kedzie-Lake,2/6/2017,W,"1,414"
41080,47th-South Elevated,2/6/2017,W,"1,196"
41090,Monroe/State,2/6/2017,W,"11,070"
41120,35-Bronzeville-IIT,2/6/2017,W,"1,696"
41130,Halsted-Orange,2/6/2017,W,"2,835"
41140,King Drive,2/6/2017,W,545
41150,Kedzie-Midway,2/6/2017,W,"3,469"
41160,Clinton-Lake,2/6/2017,W,"4,077"
41170,Garfield-Dan Ryan,2/6/2017,W,"3,336"
41180,Kedzie-Brown,2/6/2017,W,"1,878"
41190,Jarvis,2/6/2017,W,"1,592"
41200,Argyle,2/6/2017,W,"3,038"
41210,Wellington,2/6/2017,W,"3,043"
41220,Fullerton,2/6/2017,W,"13,729"
41230,47th-Dan Ryan,2/6/2017,W,"2,897"
41240,Addison-O'Hare,2/6/2017,W,"2,774"
41250,Central-Evanston,2/6/2017,W,790
41260,Austin-Lake,2/6/2017,W,"1,869"
41270,43rd,2/6/2017,W,"1,027"
41280,Jefferson Park,2/6/2017,W,"6,773"
41290,Kimball,2/6/2017,W,"4,071"
41300,Loyola,2/6/2017,W,"5,268"
41310,Paulina,2/6/2017,W,"2,598"
41320,Belmont-North Main,2/6/2017,W,"11,405"
41330,Montrose-O'Hare,2/6/2017,W,"2,526"
41340,LaSalle,2/6/2017,W,"3,257"
41350,Oak Park-Lake,2/6/2017,W,"1,539"
41360,California-Lake,2/6/2017,W,"1,026"
41380,Bryn Mawr,2/6/2017,W,"4,562"
41400,Roosevelt,2/6/2017,W,"10,226"
41410,Chicago/Milwaukee,2/6/2017,W,"4,132"
41420,Addison-North Main,2/6/2017,W,"6,297"
41430,87th,2/6/2017,W,"4,061"
41440,Addison-Brown,2/6/2017,W,"2,556"
41450,Chicago/State,2/6/2017,W,"13,449"
41460,Irving Park-Brown,2/6/2017,W,"3,064"
41480,Western-Brown,2/6/2017,W,"3,878"
41490,Harrison,2/6/2017,W,"4,104"
41500,Montrose-Brown,2/6/2017,W,"2,768"
41510,Morgan-Lake,2/6/2017,W,"2,422"
41660,Lake/State,2/6/2017,W,"19,900"
41670,Conservatory,2/6/2017,W,920
41680,Oakton-Skokie,2/6/2017,W,937
41690,Cermak-McCormick Place,2/6/2017,W,"1,088"
40010,Austin-Forest Park,2/7/2017,W,"2,046"
40020,Harlem-Lake,2/7/2017,W,"3,708"
40030,Pulaski-Lake,2/7/2017,W,"1,458"
40040,Quincy/Wells,2/7/2017,W,"8,002"
40050,Davis,2/7/2017,W,"3,647"
40060,Belmont-O'Hare,2/7/2017,W,"5,557"
40070,Jackson/Dearborn,2/7/2017,W,"7,950"
40080,Sheridan,2/7/2017,W,"5,560"
40090,Damen-Brown,2/7/2017,W,"2,948"
40100,Morse,2/7/2017,W,"4,668"
40120,35th/Archer,2/7/2017,W,"3,330"
40130,51st,2/7/2017,W,899
40140,Dempster-Skokie,2/7/2017,W,"1,845"
40150,Pulaski-Cermak,2/7/2017,W,"1,089"
40160,LaSalle/Van Buren,2/7/2017,W,"3,096"
40170,Ashland-Lake,2/7/2017,W,"2,370"
40180,Oak Park-Forest Park,2/7/2017,W,"1,928"
40190,Sox-35th-Dan Ryan,2/7/2017,W,"4,455"
40200,Randolph/Wabash,2/7/2017,W,"9,158"
40210,Damen-Cermak,2/7/2017,W,"1,592"
40220,Western-Forest Park,2/7/2017,W,"1,744"
40230,Cumberland,2/7/2017,W,"4,443"
40240,79th,2/7/2017,W,"6,751"
40250,Kedzie-Homan-Forest Park,2/7/2017,W,"2,083"
40260,State/Lake,2/7/2017,W,"9,828"
40270,Main,2/7/2017,W,"1,225"
40280,Central-Lake,2/7/2017,W,"2,024"
40290,Ashland/63rd,2/7/2017,W,"1,117"
40300,Indiana,2/7/2017,W,832
40310,Western-Orange,2/7/2017,W,"3,834"
40320,Division/Milwaukee,2/7/2017,W,"6,363"
40330,Grand/State,2/7/2017,W,"10,148"
40340,Berwyn,2/7/2017,W,"3,528"
40350,UIC-Halsted,2/7/2017,W,"7,306"
40360,Southport,2/7/2017,W,"3,475"
40370,Washington/Dearborn,2/7/2017,W,"12,234"
40380,Clark/Lake,2/7/2017,W,"20,901"
40390,Forest Park,2/7/2017,W,"3,493"
40400,Noyes,2/7/2017,W,937
40420,Cicero-Cermak,2/7/2017,W,"1,190"
40430,Clinton-Forest Park,2/7/2017,W,"3,821"
40440,California-Cermak,2/7/2017,W,"1,433"
40450,95th/Dan Ryan,2/7/2017,W,"10,506"
40460,Merchandise Mart,2/7/2017,W,"8,528"
40470,Racine,2/7/2017,W,"2,250"
40480,Cicero-Lake,2/7/2017,W,"1,253"
40490,Grand/Milwaukee,2/7/2017,W,"2,587"
40510,Garfield-South Elevated,2/7/2017,W,"1,210"
40520,Foster,2/7/2017,W,905
40530,Diversey,2/7/2017,W,"5,505"
40540,Wilson,2/7/2017,W,"5,936"
40550,Irving Park-O'Hare,2/7/2017,W,"4,091"
40560,Jackson/State,2/7/2017,W,"12,147"
40570,California/Milwaukee,2/7/2017,W,"5,906"
40580,54th/Cermak,2/7/2017,W,"2,057"
40590,Damen/Milwaukee,2/7/2017,W,"6,176"
40600,Kostner,2/7/2017,W,550
40610,Ridgeland,2/7/2017,W,"1,386"
40630,Clark/Division,2/7/2017,W,"7,802"
40640,Madison/Wabash,2/7/2017,W,0
40650,North/Clybourn,2/7/2017,W,"5,760"
40660,Armitage,2/7/2017,W,"4,411"
40670,Western/Milwaukee,2/7/2017,W,"4,731"
40680,Adams/Wabash,2/7/2017,W,"9,361"
40690,Dempster,2/7/2017,W,829
40700,Laramie,2/7/2017,W,"1,174"
40710,Chicago/Franklin,2/7/2017,W,"6,940"
40720,East 63rd-Cottage Grove,2/7/2017,W,"1,184"
40730,Washington/Wells,2/7/2017,W,"8,268"
40740,Western-Cermak,2/7/2017,W,"1,125"
40750,Harlem-O'Hare,2/7/2017,W,"3,062"
40760,Granville,2/7/2017,W,"4,264"
40770,Lawrence,2/7/2017,W,"3,470"
40780,Central Park,2/7/2017,W,"1,162"
40790,Monroe/Dearborn,2/7/2017,W,"8,482"
40800,Sedgwick,2/7/2017,W,"3,818"
40810,Medical Center,2/7/2017,W,"2,876"
40820,Rosemont,2/7/2017,W,"5,847"
40830,18th,2/7/2017,W,"1,774"
40840,South Boulevard,2/7/2017,W,794
40850,Library,2/7/2017,W,"3,944"
40870,Francisco,2/7/2017,W,"1,676"
40880,Thorndale,2/7/2017,W,"3,368"
40890,O'Hare Airport,2/7/2017,W,"8,306"
40900,Howard,2/7/2017,W,"5,665"
40910,63rd-Dan Ryan,2/7/2017,W,"3,141"
40920,Pulaski-Forest Park,2/7/2017,W,"1,785"
40930,Midway Airport,2/7/2017,W,"8,047"
40940,Halsted/63rd,2/7/2017,W,688
40960,Pulaski-Orange,2/7/2017,W,"5,338"
40970,Cicero-Forest Park,2/7/2017,W,"1,457"
40980,Harlem-Forest Park,2/7/2017,W,"1,209"
40990,69th,2/7/2017,W,"5,197"
41000,Cermak-Chinatown,2/7/2017,W,"3,610"
41010,Rockwell,2/7/2017,W,"1,952"
41020,Logan Square,2/7/2017,W,"7,230"
41030,Polk,2/7/2017,W,"3,393"
41040,Kedzie-Cermak,2/7/2017,W,"1,038"
41050,Linden,2/7/2017,W,819
41060,Ashland-Orange,2/7/2017,W,"1,574"
41070,Kedzie-Lake,2/7/2017,W,"1,432"
41080,47th-South Elevated,2/7/2017,W,"1,183"
41090,Monroe/State,2/7/2017,W,"11,324"
41120,35-Bronzeville-IIT,2/7/2017,W,"1,785"
41130,Halsted-Orange,2/7/2017,W,"2,889"
41140,King Drive,2/7/2017,W,557
41150,Kedzie-Midway,2/7/2017,W,"3,409"
41160,Clinton-Lake,2/7/2017,W,"4,217"
41170,Garfield-Dan Ryan,2/7/2017,W,"3,375"
41180,Kedzie-Brown,2/7/2017,W,"1,914"
41190,Jarvis,2/7/2017,W,"1,723"
41200,Argyle,2/7/2017,W,"3,039"
41210,Wellington,2/7/2017,W,"3,205"
41220,Fullerton,2/7/2017,W,"14,223"
41230,47th-Dan Ryan,2/7/2017,W,"2,902"
41240,Addison-O'Hare,2/7/2017,W,"2,852"
41250,Central-Evanston,2/7/2017,W,924
41260,Austin-Lake,2/7/2017,W,"1,917"
41270,43rd,2/7/2017,W,990
41280,Jefferson Park,2/7/2017,W,"6,906"
41290,Kimball,2/7/2017,W,"4,220"
41300,Loyola,2/7/2017,W,"5,472"
41310,Paulina,2/7/2017,W,"2,781"
41320,Belmont-North Main,2/7/2017,W,"11,912"
41330,Montrose-O'Hare,2/7/2017,W,"2,584"
41340,LaSalle,2/7/2017,W,"3,340"
41350,Oak Park-Lake,2/7/2017,W,"1,531"
41360,California-Lake,2/7/2017,W,"1,110"
41380,Bryn Mawr,2/7/2017,W,"4,833"
41400,Roosevelt,2/7/2017,W,"10,419"
41410,Chicago/Milwaukee,2/7/2017,W,"4,263"
41420,Addison-North Main,2/7/2017,W,"6,347"
41430,87th,2/7/2017,W,"4,034"
41440,Addison-Brown,2/7/2017,W,"2,578"
41450,Chicago/State,2/7/2017,W,"14,122"
41460,Irving Park-Brown,2/7/2017,W,"3,226"
41480,Western-Brown,2/7/2017,W,"3,972"
41490,Harrison,2/7/2017,W,"4,538"
41500,Montrose-Brown,2/7/2017,W,"2,986"
41510,Morgan-Lake,2/7/2017,W,"2,679"
41660,Lake/State,2/7/2017,W,"20,598"
41670,Conservatory,2/7/2017,W,904
41680,Oakton-Skokie,2/7/2017,W,988
41690,Cermak-McCormick Place,2/7/2017,W,"1,132"
40010,Austin-Forest Park,2/8/2017,W,"2,132"
40020,Harlem-Lake,2/8/2017,W,"3,793"
40030,Pulaski-Lake,2/8/2017,W,"1,508"
40040,Quincy/Wells,2/8/2017,W,"8,056"
40050,Davis,2/8/2017,W,"3,511"
40060,Belmont-O'Hare,2/8/2017,W,"5,671"
40070,Jackson/Dearborn,2/8/2017,W,"7,922"
40080,Sheridan,2/8/2017,W,"5,579"
40090,Damen-Brown,2/8/2017,W,"3,039"
40100,Morse,2/8/2017,W,"4,762"
40120,35th/Archer,2/8/2017,W,"3,322"
40130,51st,2/8/2017,W,919
40140,Dempster-Skokie,2/8/2017,W,"1,850"
40150,Pulaski-Cermak,2/8/2017,W,"1,105"
40160,LaSalle/Van Buren,2/8/2017,W,"3,045"
40170,Ashland-Lake,2/8/2017,W,"2,324"
40180,Oak Park-Forest Park,2/8/2017,W,"1,912"
40190,Sox-35th-Dan Ryan,2/8/2017,W,"4,404"
40200,Randolph/Wabash,2/8/2017,W,"9,181"
40210,Damen-Cermak,2/8/2017,W,"1,492"
40220,Western-Forest Park,2/8/2017,W,"1,785"
40230,Cumberland,2/8/2017,W,"4,447"
40240,79th,2/8/2017,W,"6,895"
40250,Kedzie-Homan-Forest Park,2/8/2017,W,"2,044"
40260,State/Lake,2/8/2017,W,"9,932"
40270,Main,2/8/2017,W,"1,191"
40280,Central-Lake,2/8/2017,W,"2,119"
40290,Ashland/63rd,2/8/2017,W,"1,115"
40300,Indiana,2/8/2017,W,834
40310,Western-Orange,2/8/2017,W,"3,858"
40320,Division/Milwaukee,2/8/2017,W,"6,277"
40330,Grand/State,2/8/2017,W,"10,213"
40340,Berwyn,2/8/2017,W,"3,470"
40350,UIC-Halsted,2/8/2017,W,"7,553"
40360,Southport,2/8/2017,W,"3,620"
40370,Washington/Dearborn,2/8/2017,W,"12,327"
40380,Clark/Lake,2/8/2017,W,"20,556"
40390,Forest Park,2/8/2017,W,"3,453"
40400,Noyes,2/8/2017,W,920
40420,Cicero-Cermak,2/8/2017,W,"1,199"
40430,Clinton-Forest Park,2/8/2017,W,"3,829"
40440,California-Cermak,2/8/2017,W,"1,431"
40450,95th/Dan Ryan,2/8/2017,W,"10,688"
40460,Merchandise Mart,2/8/2017,W,"8,372"
40470,Racine,2/8/2017,W,"2,248"
40480,Cicero-Lake,2/8/2017,W,"1,270"
40490,Grand/Milwaukee,2/8/2017,W,"2,547"
40510,Garfield-South Elevated,2/8/2017,W,"1,328"
40520,Foster,2/8/2017,W,865
40530,Diversey,2/8/2017,W,"5,504"
40540,Wilson,2/8/2017,W,"5,879"
40550,Irving Park-O'Hare,2/8/2017,W,"4,122"
40560,Jackson/State,2/8/2017,W,"12,335"
40570,California/Milwaukee,2/8/2017,W,"5,976"
40580,54th/Cermak,2/8/2017,W,"2,103"
40590,Damen/Milwaukee,2/8/2017,W,"6,287"
40600,Kostner,2/8/2017,W,513
40610,Ridgeland,2/8/2017,W,"1,340"
40630,Clark/Division,2/8/2017,W,"7,883"
40640,Madison/Wabash,2/8/2017,W,0
40650,North/Clybourn,2/8/2017,W,"6,009"
40660,Armitage,2/8/2017,W,"4,427"
40670,Western/Milwaukee,2/8/2017,W,"4,840"
40680,Adams/Wabash,2/8/2017,W,"9,393"
40690,Dempster,2/8/2017,W,781
40700,Laramie,2/8/2017,W,"1,227"
40710,Chicago/Franklin,2/8/2017,W,"6,832"
40720,East 63rd-Cottage Grove,2/8/2017,W,"1,124"
40730,Washington/Wells,2/8/2017,W,"8,460"
40740,Western-Cermak,2/8/2017,W,"1,095"
40750,Harlem-O'Hare,2/8/2017,W,"3,019"
40760,Granville,2/8/2017,W,"4,111"
40770,Lawrence,2/8/2017,W,"3,542"
40780,Central Park,2/8/2017,W,"1,144"
40790,Monroe/Dearborn,2/8/2017,W,"8,612"
40800,Sedgwick,2/8/2017,W,"3,759"
40810,Medical Center,2/8/2017,W,"2,853"
40820,Rosemont,2/8/2017,W,"5,901"
40830,18th,2/8/2017,W,"1,743"
40840,South Boulevard,2/8/2017,W,797
40850,Library,2/8/2017,W,"3,896"
40870,Francisco,2/8/2017,W,"1,663"
40880,Thorndale,2/8/2017,W,"3,360"
40890,O'Hare Airport,2/8/2017,W,"8,177"
40900,Howard,2/8/2017,W,"5,627"
40910,63rd-Dan Ryan,2/8/2017,W,"3,185"
40920,Pulaski-Forest Park,2/8/2017,W,"1,751"
40930,Midway Airport,2/8/2017,W,"8,062"
40940,Halsted/63rd,2/8/2017,W,643
40960,Pulaski-Orange,2/8/2017,W,"5,398"
40970,Cicero-Forest Park,2/8/2017,W,"1,414"
40980,Harlem-Forest Park,2/8/2017,W,"1,207"
40990,69th,2/8/2017,W,"5,156"
41000,Cermak-Chinatown,2/8/2017,W,"3,633"
41010,Rockwell,2/8/2017,W,"1,933"
41020,Logan Square,2/8/2017,W,"7,355"
41030,Polk,2/8/2017,W,"3,400"
41040,Kedzie-Cermak,2/8/2017,W,"1,038"
41050,Linden,2/8/2017,W,845
41060,Ashland-Orange,2/8/2017,W,"1,553"
